row_index,sheet_number,bid_item,text,ocr_hints
2601,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2602,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2603,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2604,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2605,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2606,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2607,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2608,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2609,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2610,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2611,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2612,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2613,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2614,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2615,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2616,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2617,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2618,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2619,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2620,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2621,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2622,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2623,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2624,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2625,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2626,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2627,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2628,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2629,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2630,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2631,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2632,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2633,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2634,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2635,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2636,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2637,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2638,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2639,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2640,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2641,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2642,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2643,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2644,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2645,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2646,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2647,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2648,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2649,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2650,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2651,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2652,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2653,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2654,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2655,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2656,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2657,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2658,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2659,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2660,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2661,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2662,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2663,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2664,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2665,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2666,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2667,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2668,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2669,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2670,LP101,Furnish & Install Shrubs,B J B J B J B J B J B J,[]
2671,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2672,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2673,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2674,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2675,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2676,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2677,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2678,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2679,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2680,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2681,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2682,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2683,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2684,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2685,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2686,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2687,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2688,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2689,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2690,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2691,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2692,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2693,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2694,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2695,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2696,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2697,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2698,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2699,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2700,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2701,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2702,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2703,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2704,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2705,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2706,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2707,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2708,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2709,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2710,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2711,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2712,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2713,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2714,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2715,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2716,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2717,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2718,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2719,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2720,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2721,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2722,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2723,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2724,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2725,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2726,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2727,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2728,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2729,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2730,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2731,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2732,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2733,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2734,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2735,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2736,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2737,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2738,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2739,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2740,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2741,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2742,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2743,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2744,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2745,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2746,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2747,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2748,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2749,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2750,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2751,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2752,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2753,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2754,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2755,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2756,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2757,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2758,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2759,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2760,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2761,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2762,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2763,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2764,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2765,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2766,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2767,LP101,Furnish & Install Shrubs,B J B J B J B J B J B J B J B J B J B J B J B J B J,[]
2768,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2769,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2770,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2771,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2772,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2773,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2774,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2775,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2776,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2777,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2778,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2779,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2780,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2781,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2782,LP101,Furnish & Install Shrubs,Bh,"[""SHORT_TAG""]"
2783,LP101,Furnish & Install Shrubs,Bh,"[""SHORT_TAG""]"
2784,LP101,Furnish & Install Shrubs,Bh,"[""SHORT_TAG""]"
2785,LP101,Furnish & Install Shrubs,Bh,"[""SHORT_TAG""]"
2786,LP101,Furnish & Install Shrubs,Bh,"[""SHORT_TAG""]"
2787,LP101,Furnish & Install Shrubs,Bh,"[""SHORT_TAG""]"
2788,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2789,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2790,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2791,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2792,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2793,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2794,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2795,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2796,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2797,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2798,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2799,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2800,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2801,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2802,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2803,LP101,Furnish & Install Shrubs,Sy,"[""SHORT_TAG""]"
2804,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2805,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2806,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2807,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2808,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2809,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2810,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2811,LP101,Furnish & Install Shrubs,Pl,"[""SHORT_TAG""]"
2812,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2813,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2814,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2815,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2816,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2817,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2818,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2819,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2820,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2821,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2822,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2823,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2824,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2825,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2826,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2827,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2828,LP101,Furnish & Install Shrubs,Ck,"[""SHORT_TAG""]"
2829,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2830,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2831,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2832,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2833,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2834,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2835,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2836,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2837,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2838,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2839,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2840,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2841,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2842,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2843,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2844,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2845,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2846,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2847,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2848,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2849,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2850,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2851,LP101,Furnish & Install Shrubs,P P P Hp,[]
2852,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2853,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2854,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2855,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2856,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2857,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2858,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2859,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2860,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2861,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2862,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2863,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2864,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2865,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2866,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2867,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2868,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2869,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2870,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2871,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2872,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2873,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2874,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2875,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2876,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2877,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2878,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2879,LP101,Furnish & Install Shrubs,B J B J B J B J B J B J,[]
2880,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2881,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2882,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2883,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2884,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2885,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2886,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2887,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2888,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2889,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2890,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2891,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2892,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2893,LP101,Furnish & Install Shrubs,Bl,"[""SHORT_TAG""]"
2894,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2895,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2896,LP101,Furnish & Install Shrubs,Td,"[""SHORT_TAG""]"
2897,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2898,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2899,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2900,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2901,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2902,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2903,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2904,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2905,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2906,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2907,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2908,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2909,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2910,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2911,LP101,Furnish & Install Shrubs,Hr,"[""SHORT_TAG""]"
2912,LP101,Furnish & Install Shrubs,Pd,"[""SHORT_TAG""]"
2913,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
2914,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
2915,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
2916,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
2917,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
2918,LP101,Furnish & Install Shrubs,Sb,"[""SHORT_TAG""]"
2919,LP101,Furnish & Install Shrubs,Ck Ck Ck Ck C Ck Ck Ck Ck Ck C Ck,[]
2920,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2921,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2922,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2923,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2924,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2925,LP101,Furnish & Install Shrubs,Hp,"[""SHORT_TAG""]"
2926,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2927,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2928,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2929,LP101,Furnish & Install Shrubs,F J F J,[]
2930,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2931,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2932,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2933,LP101,Furnish & Install Shrubs,F J,"[""SHORT_TAG""]"
2934,LP101,Furnish & Install Shrubs,F J F J F J F J F J F J,[]
2935,LP101,Furnish & Install Shrubs,F J F J F J F J F J F J F J F J,[]
2936,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2937,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2938,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2939,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2940,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2941,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2942,LP101,Furnish & Install Shrubs,Bc Bc Bc,[]
2943,LP101,Furnish & Install Shrubs,Bc Bc Bc Bc,[]
2944,LP101,Furnish & Install Shrubs,F J F J F J F J F J F J F J F J,[]
2945,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2946,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2947,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2948,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2949,LP101,Furnish & Install Shrubs,Bc Bc Bc Bc,[]
2950,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2951,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2952,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2953,LP101,Furnish & Install Shrubs,F J F J,[]
2954,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2955,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2956,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2957,LP101,Furnish & Install Shrubs,F J F J,[]
2958,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2959,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2960,LP101,Furnish & Install Shrubs,St,"[""SHORT_TAG""]"
2961,LP101,Furnish & Install Shrubs,F J F J,[]
