row_index,document_id,page_number,sheet_number,sheet_name,discipline,scope,scope_key,bid_item,subheading,region_index,text,quad_px,specifications,references,drawing_reference_detail,notes,is_reference_sheet,region_id,medium_path,local_path,locator_path,coordinate_valid
1859,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,32,PB,"[1617.6051025390625, 892.6441650390625, 1625.7818603515625, 892.6441650390625, 1625.7818603515625, 901.7882080078125, 1617.6051025390625, 901.7882080078125]",[],,,,False,region_001859,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001859.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001859.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001859.png,CACHED
1860,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,33,PB,"[1642.44189453125, 950.62939453125, 1650.5892333984375, 950.62939453125, 1650.5892333984375, 959.759765625, 1642.44189453125, 959.759765625]",[],,,,False,region_001860,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001860.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001860.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001860.png,CACHED
1861,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,34,PB,"[1667.1578369140625, 1008.50341796875, 1675.265380859375, 1008.50341796875, 1675.265380859375, 1017.614990234375, 1667.1578369140625, 1017.614990234375]",[],,,,False,region_001861,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001861.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001861.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001861.png,CACHED
1862,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,35,PB,"[1375.6778564453125, 1324.5834350585938, 1383.785400390625, 1324.5834350585938, 1383.785400390625, 1333.69482421875, 1375.6778564453125, 1333.69482421875]",[],,,,False,region_001862,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001862.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001862.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001862.png,CACHED
1863,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,36,PB,"[1326.716064453125, 1218.9603271484375, 1335.358154296875, 1218.9603271484375, 1335.358154296875, 1226.224609375, 1326.716064453125, 1226.224609375]",[],,,,False,region_001863,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001863.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001863.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001863.png,CACHED
1864,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,37,PB,"[1387.9161376953125, 1203.84033203125, 1396.55810546875, 1203.84033203125, 1396.55810546875, 1211.1046142578125, 1387.9161376953125, 1211.1046142578125]",[],,,,False,region_001864,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001864.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001864.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001864.png,CACHED
1865,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,38,PB,"[1448.703369140625, 1187.8146362304688, 1457.8148193359375, 1187.8146362304688, 1457.8148193359375, 1195.9222412109375, 1448.703369140625, 1195.9222412109375]",[],,,,False,region_001865,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001865.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001865.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001865.png,CACHED
1866,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,39,PB,"[1506.62939453125, 1162.9308471679688, 1515.759765625, 1162.9308471679688, 1515.759765625, 1171.078125, 1506.62939453125, 1171.078125]",[],,,,False,region_001866,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001866.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001866.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001866.png,CACHED
1867,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,40,PB,"[1564.4442138671875, 1138.0582275390625, 1573.588134765625, 1138.0582275390625, 1573.588134765625, 1146.2349243164062, 1564.4442138671875, 1146.2349243164062]",[],,,,False,region_001867,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001867.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001867.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001867.png,CACHED
1868,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,41,PB,"[1622.46337890625, 1113.4146728515625, 1631.574951171875, 1113.4146728515625, 1631.574951171875, 1121.522216796875, 1622.46337890625, 1121.522216796875]",[],,,,False,region_001868,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001868.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001868.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001868.png,CACHED
1869,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,42,PB,"[1680.389404296875, 1088.5308837890625, 1689.519775390625, 1088.5308837890625, 1689.519775390625, 1096.6781005859375, 1680.389404296875, 1096.6781005859375]",[],,,,False,region_001869,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001869.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001869.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001869.png,CACHED
1870,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,43,PB,"[1738.2042236328125, 1063.658203125, 1747.34814453125, 1063.658203125, 1747.34814453125, 1071.8349609375, 1738.2042236328125, 1071.8349609375]",[],,,,False,region_001870,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001870.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001870.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001870.png,CACHED
1871,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,44,PB,"[1735.445068359375, 1166.72412109375, 1743.6217041015625, 1166.72412109375, 1743.6217041015625, 1175.8681640625, 1735.445068359375, 1175.8681640625]",[],,,,False,region_001871,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001871.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001871.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001871.png,CACHED
1872,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,45,PB,"[1760.1578369140625, 1224.743408203125, 1768.265380859375, 1224.743408203125, 1768.265380859375, 1233.8548583984375, 1760.1578369140625, 1233.8548583984375]",[],,,,False,region_001872,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001872.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001872.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001872.png,CACHED
1873,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,46,PB,"[1785.001953125, 1282.6694946289062, 1793.149169921875, 1282.6694946289062, 1793.149169921875, 1291.7998046875, 1785.001953125, 1291.7998046875]",[],,,,False,region_001873,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001873.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001873.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001873.png,CACHED
1874,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,47,PB,"[1868.8544921875, 1008.5546875, 1877.9515380859375, 1008.5546875, 1877.9515380859375, 1016.6326904296875, 1868.8544921875, 1016.6326904296875]",[],,,,False,region_001874,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001874.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001874.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001874.png,CACHED
1875,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,48,PB,"[1810.6397705078125, 1032.550537109375, 1819.7158203125, 1032.550537109375, 1819.7158203125, 1040.5859375, 1810.6397705078125, 1040.5859375]",[],,,,False,region_001875,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001875.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001875.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001875.png,CACHED
1876,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,49,PB,"[1765.9227294921875, 1074.32470703125, 1775.032958984375, 1074.32470703125, 1775.032958984375, 1083.708740234375, 1765.9227294921875, 1083.708740234375]",[],,,,False,region_001876,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001876.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001876.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001876.png,CACHED
1877,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,50,PB,"[1706.6251220703125, 1118.7177734375, 1715.7366943359375, 1118.7177734375, 1715.7366943359375, 1126.8253173828125, 1706.6251220703125, 1126.8253173828125]",[],,,,False,region_001877,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001877.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001877.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001877.png,CACHED
1878,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,51,PB,"[1648.6802978515625, 1143.5619506835938, 1657.8106689453125, 1143.5619506835938, 1657.8106689453125, 1151.709228515625, 1648.6802978515625, 1151.709228515625]",[],,,,False,region_001878,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001878.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001878.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001878.png,CACHED
1879,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,52,PB,"[1590.8519287109375, 1168.4050903320312, 1599.995849609375, 1168.4050903320312, 1599.995849609375, 1176.581787109375, 1590.8519287109375, 1176.581787109375]",[],,,,False,region_001879,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001879.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001879.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001879.png,CACHED
1880,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,53,PB,"[1532.8544921875, 1193.11474609375, 1541.9515380859375, 1193.11474609375, 1541.9515380859375, 1201.192626953125, 1532.8544921875, 1201.192626953125]",[],,,,False,region_001880,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001880.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001880.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001880.png,CACHED
1881,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,54,PB,"[1474.9202880859375, 1217.9619140625, 1484.0506591796875, 1217.9619140625, 1484.0506591796875, 1226.1091918945312, 1474.9202880859375, 1226.1091918945312]",[],,,,False,region_001881,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001881.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001881.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001881.png,CACHED
1882,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,55,PB,"[1421.02197265625, 1250.1138305664062, 1430.401123046875, 1250.1138305664062, 1430.401123046875, 1258.9826049804688, 1421.02197265625, 1258.9826049804688]",[],,,,False,region_001882,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001882.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001882.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001882.png,CACHED
1883,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,56,PB,"[493.8458557128906, 124.2391357421875, 502.8436584472656, 124.2391357421875, 502.8436584472656, 133.630126953125, 493.8458557128906, 133.630126953125]",[],,,,False,region_001883,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001883.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001883.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001883.png,CACHED
1884,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,57,PB,"[1132.859619140625, 95.501220703125, 1142.2496337890625, 95.501220703125, 1142.2496337890625, 104.47314453125, 1132.859619140625, 104.47314453125]",[],,,,False,region_001884,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001884.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001884.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001884.png,CACHED
1885,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,58,PB,"[1183.486572265625, 133.0943603515625, 1192.877685546875, 133.0943603515625, 1192.877685546875, 142.100830078125, 1183.486572265625, 142.100830078125]",[],,,,False,region_001885,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001885.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001885.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001885.png,CACHED
1886,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,59,PB,"[1234.1298828125, 170.5257568359375, 1243.5208740234375, 170.5257568359375, 1243.5208740234375, 179.523681640625, 1234.1298828125, 179.523681640625]",[],,,,False,region_001886,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001886.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001886.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001886.png,CACHED
1887,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,60,PB,"[529.7169799804688, 135.1591796875, 539.1079711914062, 135.1591796875, 539.1079711914062, 144.1905517578125, 529.7169799804688, 144.1905517578125]",[],,,,False,region_001887,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001887.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001887.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001887.png,CACHED
1888,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,61,PB,"[579.7570190429688, 173.439208984375, 589.1480102539062, 173.439208984375, 589.1480102539062, 182.4705810546875, 579.7570190429688, 182.4705810546875]",[],,,,False,region_001888,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001888.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001888.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001888.png,CACHED
1889,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,62,PB,"[629.7970581054688, 211.71923828125, 639.1878051757812, 211.71923828125, 639.1878051757812, 220.750732421875, 629.7970581054688, 220.750732421875]",[],,,,False,region_001889,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001889.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001889.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001889.png,CACHED
1890,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,63,PB,"[679.8272705078125, 249.9052734375, 689.2171630859375, 249.9052734375, 689.2171630859375, 258.96142578125, 679.8272705078125, 258.96142578125]",[],,,,False,region_001890,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001890.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001890.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001890.png,CACHED
1891,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,64,PB,"[729.8771362304688, 288.1591796875, 739.2678833007812, 288.1591796875, 739.2678833007812, 297.190673828125, 729.8771362304688, 297.190673828125]",[],,,,False,region_001891,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001891.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001891.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001891.png,CACHED
1892,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,65,PB,"[779.9169311523438, 326.439208984375, 789.3079223632812, 326.439208984375, 789.3079223632812, 335.470703125, 779.9169311523438, 335.470703125]",[],,,,False,region_001892,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001892.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001892.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001892.png,CACHED
1893,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,66,PB,"[830.0770874023438, 364.71923828125, 839.4678344726562, 364.71923828125, 839.4678344726562, 373.750732421875, 830.0770874023438, 373.750732421875]",[],,,,False,region_001893,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001893.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001893.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001893.png,CACHED
1894,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,67,PB,"[880.1171264648438, 402.9991455078125, 889.5078735351562, 402.9991455078125, 889.5078735351562, 412.03076171875, 880.1171264648438, 412.03076171875]",[],,,,False,region_001894,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001894.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001894.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001894.png,CACHED
1895,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,68,PB,"[930.1571655273438, 441.1591796875, 939.5479125976562, 441.1591796875, 939.5479125976562, 450.190673828125, 930.1571655273438, 450.190673828125]",[],,,,False,region_001895,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001895.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001895.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001895.png,CACHED
1896,11896,13,CU320,Storm Drain Plan And Profile,Civil,Electrical Utilities,Electrical Utilities,Furnish & Install Electrical Pull Boxes,Underground Ductbanks / Manholes & Handholes,69,PB,"[980.187255859375, 479.46533203125, 989.5771484375, 479.46533203125, 989.5771484375, 488.5213623046875, 980.187255859375, 488.5213623046875]",[],,,,False,region_001896,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_001896.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_001896.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_001896.png,CACHED
